persona,Am the life of the party.,Feel little concern for others.,Am always prepared.,Get stressed out easily.,Have a rich vocabulary.,Don't talk a lot.,Am interested in people.,Leave my belongings around.,Am relaxed most of the time.,Have difficulty understanding abstract ideas.,Feel comfortable around people.,Insult people.,Pay attention to details.,Worry about things.,Have a vivid imagination.,Keep in the background.,Sympathize with others' feelings.,Make a mess of things.,Seldom feel blue.,Am not interested in abstract ideas.,Start conversations.,Am not interested in other people's problems.,Get chores done right away.,Am easily disturbed.,Have excellent ideas.,Have little to say.,Have a soft heart.,Often forget to put things back in their proper place.,Get upset easily.,Do not have a good imagination.,Talk to a lot of different people at parties.,Am not really interested in others.,Like order.,Change my mood a lot.,Am quick to understand things.,Don't like to draw attention to myself.,Take time out for others.,Shirk my duties.,Have frequent mood swings.,Use difficult words.,Don't mind being the center of attention.,Feel others' emotions.,Follow a schedule.,Get irritated easily.,Spend time reflecting on things.,Am quiet around strangers.,Make people feel at ease.,Am exacting in my work.,Often feel blue.,Am full of ideas.
"closed to experience, unconscientious, highly extroverted, agreeable and neurotic",strongly agree,strongly disagree,disagree,strongly agree,disagree,strongly disagree,strongly agree,strongly agree,disagree,agree,strongly agree,disagree,disagree,strongly agree,disagree,disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,disagree,strongly agree,disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,neither agree nor disagree,strongly agree,strongly disagree,strongly disagree,agree,strongly agree,strongly agree,disagree,strongly agree,strongly agree,disagree,strongly agree,disagree,disagree,strongly agree,disagree,strongly agree,disagree
"closed to experience, unconscientious, slightly extroverted, agreeable and neurotic",disagree,strongly disagree,disagree,strongly agree,strongly disagree,disagree,agree,strongly agree,strongly disagree,strongly agree,agree,strongly disagree,disagree,strongly agree,strongly disagree,agree,strongly agree,strongly agree,strongly disagree,strongly agree,agree,disagree,disagree,strongly agree,disagree,disagree,strongly agree,strongly agree,strongly agree,agree,agree,disagree,disagree,strongly agree,disagree,disagree,agree,agree,agree,disagree,neither agree nor disagree,agree,disagree,strongly agree,disagree,disagree,agree,disagree,strongly agree,disagree
"closed to experience, unconscientious, extroverted, highly agreeable and neurotic",strongly agree,strongly disagree,disagree,strongly agree,disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,disagree,strongly agree,strongly disagree,disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,disagree,strongly agree,disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,disagree,strongly agree,disagree,strongly disagree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,strongly agree,disagree,strongly agree,disagree,disagree,strongly agree,disagree,strongly agree,disagree
"closed to experience, unconscientious, extroverted, slightly agreeable and neurotic",strongly agree,disagree,strongly disagree,strongly agree,disagree,strongly disagree,agree,strongly agree,strongly disagree,agree,agree,agree,disagree,strongly agree,disagree,disagree,neither agree nor disagree,strongly agree,strongly disagree,agree,strongly agree,disagree,disagree,strongly agree,disagree,disagree,agree,strongly agree,strongly agree,strongly agree,agree,disagree,disagree,strongly agree,disagree,disagree,neither agree nor disagree,agree,strongly agree,disagree,strongly agree,agree,disagree,strongly agree,disagree,disagree,neither agree nor disagree,strongly disagree,strongly agree,disagree
"closed to experience, unconscientious, extroverted, agreeable and highly neurotic",strongly agree,strongly disagree,strongly disagree,strongly agree,disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,agree,disagree,disagree,strongly agree,strongly disagree,disagree,strongly agree,strongly agree,strongly disagree,strongly agree,agree,strongly disagree,disagree,strongly agree,disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,disagree,strongly agree,disagree,strongly disagree,agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,strongly agree,disagree,disagree,agree,disagree,strongly agree,strongly disagree
"closed to experience, unconscientious, extroverted, agreeable and slightly neurotic",strongly agree,disagree,disagree,agree,disagree,strongly disagree,agree,strongly agree,disagree,agree,strongly agree,disagree,disagree,agree,disagree,strongly disagree,strongly agree,strongly agree,neither agree nor disagree,strongly agree,strongly agree,disagree,disagree,agree,disagree,disagree,strongly agree,strongly agree,agree,agree,strongly agree,disagree,disagree,agree,disagree,strongly disagree,agree,agree,disagree,disagree,strongly agree,agree,disagree,neither agree nor disagree,disagree,disagree,strongly agree,disagree,disagree,disagree
"highly closed to experience, unconscientious, extroverted, agreeable and emotionally stable",strongly agree,strongly disagree,strongly disagree,strongly disagree,disagree,strongly disagree,strongly agree,strongly agree,agree,strongly agree,strongly agree,strongly disagree,disagree,disagree,strongly disagree,disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,disagree,disagree,disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,strongly disagree,strongly disagree,agree,strongly disagree,strongly agree,strongly agree,strongly disagree,disagree,strongly agree,agree,disagree,strongly disagree,disagree,disagree,strongly agree,disagree,disagree,strongly disagree
"slightly closed to experience, unconscientious, extroverted, agreeable and emotionally stable",strongly agree,strongly disagree,disagree,disagree,disagree,strongly disagree,strongly agree,strongly agree,agree,agree,strongly agree,strongly disagree,disagree,strongly disagree,disagree,disagree,agree,strongly agree,strongly agree,agree,strongly agree,strongly disagree,disagree,strongly disagree,agree,disagree,agree,strongly agree,strongly disagree,agree,strongly agree,strongly disagree,disagree,disagree,disagree,strongly disagree,agree,strongly agree,strongly disagree,disagree,strongly agree,agree,disagree,disagree,disagree,strongly disagree,strongly agree,disagree,disagree,disagree
"closed to experience, highly unconscientious, extroverted, agreeable and emotionally stable",strongly agree,strongly disagree,strongly disagree,disagree,disagree,strongly disagree,strongly agree,strongly agree,strongly agree,agree,strongly agree,strongly disagree,disagree,strongly disagree,disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,disagree,disagree,agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,disagree,strongly disagree,agree,strongly agree,strongly disagree,disagree,strongly agree,agree,strongly disagree,disagree,disagree,disagree,strongly agree,strongly disagree,strongly disagree,disagree
"closed to experience, slightly unconscientious, extroverted, agreeable and emotionally stable",agree,disagree,disagree,strongly disagree,disagree,strongly disagree,strongly agree,agree,agree,strongly agree,strongly agree,disagree,disagree,disagree,strongly disagree,strongly disagree,strongly agree,agree,strongly agree,strongly agree,strongly agree,disagree,disagree,strongly disagree,disagree,disagree,agree,agree,strongly disagree,strongly agree,agree,disagree,disagree,disagree,disagree,strongly disagree,agree,neither agree nor disagree,strongly disagree,disagree,strongly agree,agree,disagree,disagree,disagree,disagree,strongly agree,disagree,strongly disagree,disagree
"closed to experience, unconscientious, highly extroverted, agreeable and emotionally stable",strongly agree,strongly disagree,strongly disagree,disagree,disagree,strongly disagree,strongly agree,strongly agree,strongly agree,agree,strongly agree,strongly disagree,disagree,disagree,strongly disagree,disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,disagree,strongly disagree,disagree,disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,disagree,strongly disagree,disagree,strongly disagree,agree,agree,strongly disagree,disagree,strongly agree,agree,strongly disagree,strongly disagree,disagree,strongly disagree,strongly agree,disagree,strongly disagree,disagree
"closed to experience, unconscientious, slightly extroverted, agreeable and emotionally stable",agree,strongly disagree,disagree,strongly disagree,disagree,disagree,agree,strongly agree,agree,agree,agree,strongly disagree,disagree,strongly disagree,disagree,disagree,agree,strongly agree,strongly agree,strongly agree,agree,strongly disagree,disagree,strongly disagree,disagree,disagree,strongly agree,agree,strongly disagree,strongly agree,agree,disagree,statement: 'like order.' disagree,disagree,disagree,i strongly disagree,agree,agree,disagree,disagree,agree,agree,disagree,strongly disagree,disagree,disagree,agree,disagree,strongly disagree,disagree
"closed to experience, unconscientious, extroverted, highly agreeable and emotionally stable",strongly agree,strongly disagree,strongly disagree,strongly disagree,disagree,strongly disagree,strongly agree,strongly agree,strongly agree,agree,strongly agree,strongly disagree,disagree,disagree,strongly disagree,strongly disagree,strongly agree,agree,strongly agree,strongly agree,strongly agree,strongly disagree,disagree,strongly disagree,disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,disagree,strongly disagree,disagree,strongly disagree,strongly agree,strongly agree,strongly disagree,disagree,strongly agree,strongly agree,disagree,strongly disagree,disagree,disagree,strongly agree,disagree,strongly disagree,disagree
"closed to experience, unconscientious, extroverted, slightly agreeable and emotionally stable",strongly agree,disagree,disagree,strongly disagree,disagree,strongly disagree,agree,"statement: 'leave my belongings around.'.  
agree",strongly agree,strongly agree,strongly agree,disagree,disagree,disagree,strongly disagree,strongly disagree,disagree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,strongly agree,disagree,agree,strongly agree,disagree,disagree,disagree,neither agree nor disagree,disagree,disagree,strongly agree,strongly disagree,disagree,strongly agree,neither agree nor disagree,disagree,disagree,disagree,disagree,agree,disagree,disagree,strongly disagree
"closed to experience, unconscientious, extroverted, agreeable and highly emotionally stable",strongly agree,strongly disagree,strongly disagree,strongly disagree,disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,disagree,strongly disagree,disagree,disagree,strongly agree,"statement: 'make a mess of things.'  
strongly agree",strongly agree,strongly agree,strongly agree,disagree,disagree,strongly disagree,disagree,strongly disagree,agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,disagree,strongly disagree,agree,agree,strongly disagree,disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,disagree,disagree,strongly agree,disagree,strongly disagree,disagree
"closed to experience, unconscientious, extroverted, agreeable and slightly emotionally stable",strongly agree,disagree,disagree,agree,disagree,strongly disagree,strongly agree,strongly agree,disagree,agree,strongly agree,disagree,disagree,disagree,disagree,disagree,agree,agree,disagree,strongly agree,strongly agree,disagree,disagree,agree,disagree,disagree,agree,agree,disagree,strongly agree,strongly agree,strongly disagree,disagree,disagree,disagree,strongly disagree,agree,agree,disagree,disagree,strongly agree,agree,disagree,disagree,disagree,disagree,strongly agree,disagree,disagree,disagree
"highly closed to experience, unconscientious, extroverted, antagonistic and neurotic",strongly agree,strongly agree,strongly disagree,strongly agree,disagree,disagree,agree,strongly agree,strongly disagree,strongly agree,agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,agree,strongly disagree,strongly agree,"statement: 'start conversations.'. 
strongly agree",strongly agree,disagree,strongly agree,disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,strongly disagree,strongly agree,disagree,strongly disagree,disagree,strongly agree,strongly agree,strongly disagree,strongly agree,disagree,strongly disagree,strongly agree,disagree,disagree,strongly disagree,strongly disagree,strongly agree,disagree
"slightly closed to experience, unconscientious, extroverted, antagonistic and neurotic",strongly agree,strongly agree,disagree,strongly agree,neither agree nor disagree,strongly disagree,agree,strongly agree,strongly disagree,agree,agree,strongly agree,disagree,strongly agree,disagree,disagree,disagree,strongly agree,strongly disagree,agree,strongly agree,strongly agree,disagree,strongly agree,disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,agree,strongly agree,disagree,disagree,"statement: 'change my mood a lot.'.  
strongly agree",disagree,strongly disagree,disagree,strongly agree,strongly agree,disagree,strongly agree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree
"closed to experience, highly unconscientious, extroverted, antagonistic and neurotic",strongly agree,strongly agree,strongly disagree,strongly agree,disagree,strongly disagree,disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,agree,strongly agree,disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,disagree,strongly disagree,disagree,strongly disagree,strongly agree,disagree
"closed to experience, slightly unconscientious, extroverted, antagonistic and neurotic",agree,strongly agree,disagree,strongly agree,agree,strongly disagree,agree,agree,strongly disagree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,disagree,strongly disagree,disagree,agree,strongly disagree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,disagree,strongly disagree,disagree,agree,strongly agree,strongly agree,strongly agree,disagree,disagree,"statement: 'change my mood a lot.'. 
strongly agree",disagree,strongly disagree,disagree,agree,strongly agree,agree,strongly agree,disagree,disagree,strongly agree,disagree,disagree,"statement: 'make people feel at ease.'.  
disagree",disagree,strongly agree,disagree
"closed to experience, unconscientious, highly extroverted, antagonistic and neurotic",strongly agree,strongly agree,disagree,"statement: 'get stressed out easily.'. 
strongly agree",agree,strongly disagree,agree,strongly agree,strongly disagree,agree,"statement: 'feel comfortable around people.'.
strongly agree",strongly agree,disagree,strongly agree,strongly disagree,strongly disagree,disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,agree,disagree,disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,agree,strongly agree,disagree,strongly disagree,disagree,strongly agree,strongly agree,disagree,strongly agree,disagree,strongly disagree,strongly agree,disagree,strongly disagree,strongly disagree,disagree,strongly agree,disagree
"closed to experience, unconscientious, slightly extroverted, antagonistic and neurotic",disagree,strongly agree,"statement: 'am always prepared.'. 
strongly disagree",strongly agree,disagree,disagree,agree,strongly agree,strongly disagree,strongly agree,neither agree nor disagree,strongly agree,disagree,strongly agree,strongly disagree,disagree,disagree,agree,disagree,strongly agree,agree,strongly agree,disagree,strongly agree,disagree,disagree,disagree,strongly agree,strongly agree,strongly agree,agree,agree,strongly disagree,strongly agree,disagree,disagree,disagree,strongly agree,strongly agree,disagree,agree,strongly disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly agree,disagree
"closed to experience, unconscientious, extroverted, highly antagonistic and neurotic",strongly agree,strongly agree,strongly disagree,strongly agree,neither agree nor disagree,strongly disagree,agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,strongly disagree,strongly agree,disagree,strongly disagree,disagree,strongly agree,strongly agree,disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,disagree,strongly disagree,strongly disagree,disagree,strongly agree,disagree
"closed to experience, unconscientious, extroverted, slightly antagonistic and neurotic",strongly agree,agree,strongly disagree,strongly agree,disagree,strongly disagree,agree,strongly agree,strongly disagree,strongly agree,strongly agree,agree,disagree,strongly agree,strongly disagree,strongly disagree,disagree,agree,strongly disagree,agree,strongly agree,agree,disagree,strongly agree,disagree,disagree,disagree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,disagree,strongly agree,disagree,strongly disagree,disagree,strongly agree,strongly agree,disagree,strongly agree,disagree,disagree,strongly agree,disagree,strongly disagree,disagree,disagree,strongly agree,disagree
"closed to experience, unconscientious, extroverted, antagonistic and highly neurotic",strongly agree,strongly agree,strongly disagree,strongly agree,disagree,strongly disagree,agree,strongly agree,strongly disagree,strongly agree,agree,strongly agree,disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,disagree,disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,disagree,strongly agree,disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,disagree,strongly agree,strongly disagree,strongly disagree,"statement: 'get irritated easily.'. 
strongly agree",disagree,disagree,strongly disagree,disagree,strongly agree,disagree
"closed to experience, unconscientious, extroverted, antagonistic and slightly neurotic",agree,strongly agree,strongly disagree,agree,disagree,strongly disagree,agree,strongly agree,disagree,agree,agree,strongly agree,disagree,agree,disagree,strongly disagree,disagree,strongly agree,disagree,strongly agree,strongly agree,strongly agree,disagree,agree,disagree,disagree,strongly disagree,strongly agree,agree,strongly agree,strongly agree,disagree,disagree,strongly agree,disagree,strongly disagree,disagree,strongly agree,agree,disagree,strongly agree,disagree,disagree,strongly agree,disagree,disagree,"statement: 'make people feel at ease.'. 
strongly disagree",disagree,disagree,disagree
"highly closed to experience, unconscientious, extroverted, antagonistic and emotionally stable",strongly agree,strongly agree,disagree,strongly disagree,disagree,strongly disagree,agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,strongly disagree,strongly disagree,strongly disagree,disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,strongly disagree,disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,disagree,strongly disagree,disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,disagree,strongly agree,disagree,disagree,disagree,strongly disagree,disagree,disagree,disagree,strongly disagree,disagree
"slightly closed to experience, unconscientious, extroverted, antagonistic and emotionally stable",agree,strongly agree,disagree,strongly disagree,neither agree nor disagree,strongly disagree,agree,strongly agree,agree,agree,strongly agree,strongly agree,disagree,strongly disagree,disagree,disagree,disagree,strongly agree,strongly agree,agree,strongly agree,strongly agree,strongly disagree,strongly disagree,agree,disagree,strongly disagree,strongly agree,strongly disagree,agree,strongly agree,disagree,disagree,disagree,disagree,strongly disagree,disagree,strongly agree,disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly disagree,disagree
"closed to experience, highly unconscientious, extroverted, antagonistic and emotionally stable",agree,strongly agree,strongly disagree,strongly disagree,neither agree nor disagree,strongly disagree,agree,strongly agree,agree,agree,agree,strongly agree,disagree,disagree,strongly disagree,strongly disagree,disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,disagree,agree,disagree,disagree,strongly agree,strongly disagree,strongly agree,strongly agree,disagree,strongly disagree,disagree,disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,disagree,disagree,disagree,disagree,disagree,disagree
"closed to experience, slightly unconscientious, extroverted, antagonistic and emotionally stable",strongly agree,strongly agree,disagree,disagree,disagree,strongly disagree,agree,agree,agree,agree,strongly agree,strongly agree,disagree,disagree,disagree,strongly disagree,strongly disagree,agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,strongly disagree,disagree,strongly disagree,strongly disagree,agree,disagree,strongly agree,strongly agree,disagree,disagree,disagree,disagree,strongly disagree,disagree,agree,disagree,disagree,strongly agree,strongly disagree,disagree,disagree,disagree,strongly disagree,disagree,disagree,disagree,disagree
"closed to experience, unconscientious, highly extroverted, antagonistic and emotionally stable",strongly agree,strongly agree,disagree,disagree,disagree,strongly disagree,strongly agree,strongly agree,strongly agree,agree,strongly agree,strongly agree,disagree,disagree,strongly disagree,strongly disagree,disagree,agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,strongly disagree,agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,disagree,strongly agree,strongly disagree,strongly disagree,disagree,disagree,strongly disagree,disagree,disagree,disagree,disagree
"closed to experience, unconscientious, slightly extroverted, antagonistic and emotionally stable",disagree,strongly agree,disagree,strongly disagree,"statement: 'have a rich vocabulary.'. 
disagree",disagree,disagree,strongly agree,agree,strongly agree,agree,strongly agree,disagree,disagree,disagree,disagree,strongly disagree,strongly agree,strongly agree,strongly agree,agree,strongly agree,disagree,strongly disagree,disagree,disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,disagree,agree,strongly disagree,i strongly disagree,disagree,disagree,disagree,strongly agree,strongly disagree,disagree,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,strongly disagree,disagree
"closed to experience, unconscientious, extroverted, highly antagonistic and emotionally stable",strongly agree,strongly agree,disagree,disagree,disagree,strongly disagree,agree,strongly agree,agree,agree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,strongly disagree,agree,strongly disagree,strongly disagree,strongly agree,disagree,strongly agree,strongly agree,strongly agree,disagree,disagree,neither agree nor disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,disagree,strongly agree,disagree,strongly disagree,disagree,strongly disagree,disagree,disagree,disagree,disagree,disagree
"closed to experience, unconscientious, extroverted, slightly antagonistic and emotionally stable",strongly agree,agree,disagree,strongly disagree,disagree,disagree,agree,agree,strongly agree,agree,agree,agree,disagree,strongly disagree,strongly disagree,disagree,disagree,agree,strongly agree,strongly agree,"statement: 'start conversations.'  
strongly agree",agree,disagree,strongly disagree,agree,strongly disagree,disagree,strongly agree,disagree,strongly agree,strongly agree,disagree,disagree,strongly disagree,disagree,disagree,disagree,strongly agree,strongly disagree,disagree,strongly agree,disagree,disagree,disagree,disagree,strongly disagree,disagree,disagree,disagree,disagree
"closed to experience, unconscientious, extroverted, antagonistic and highly emotionally stable",strongly agree,strongly agree,strongly disagree,strongly disagree,disagree,disagree,agree,strongly agree,strongly agree,agree,strongly agree,strongly agree,disagree,strongly disagree,strongly disagree,strongly disagree,disagree,agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,agree,disagree,strongly disagree,agree,strongly disagree,strongly disagree,strongly agree,strongly disagree,disagree,strongly agree,disagree,strongly disagree,strongly disagree,strongly disagree,disagree,disagree,disagree,strongly disagree,disagree
"closed to experience, unconscientious, extroverted, antagonistic and slightly emotionally stable",agree,strongly agree,disagree,disagree,agree,strongly disagree,agree,strongly agree,disagree,agree,agree,strongly agree,disagree,disagree,strongly disagree,strongly disagree,disagree,strongly agree,agree,strongly agree,strongly agree,strongly agree,disagree,disagree,agree,strongly disagree,disagree,strongly agree,disagree,strongly agree,agree,disagree,disagree,disagree,disagree,strongly disagree,disagree,strongly agree,disagree,disagree,strongly agree,strongly disagree,disagree,agree,disagree,strongly disagree,disagree,strongly disagree,disagree,disagree
"highly closed to experience, unconscientious, introverted, agreeable and neurotic",disagree,strongly disagree,strongly disagree,strongly agree,disagree,agree,neither agree nor disagree,strongly agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,disagree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,disagree,disagree,strongly disagree,strongly agree,disagree,agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,neither agree nor disagree,agree,strongly agree,disagree,strongly disagree,agree,disagree,strongly agree,agree,strongly agree,disagree,disagree,strongly agree,strongly disagree
"slightly closed to experience, unconscientious, introverted, agreeable and neurotic",disagree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,agree,strongly disagree,agree,disagree,strongly disagree,disagree,strongly agree,disagree,strongly agree,strongly agree,agree,strongly disagree,agree,strongly disagree,disagree,disagree,strongly agree,disagree,agree,agree,strongly agree,strongly agree,agree,disagree,agree,disagree,strongly agree,disagree,strongly agree,agree,strongly agree,strongly agree,disagree,disagree,strongly agree,disagree,strongly agree,agree,strongly agree,agree,disagree,strongly agree,disagree
"closed to experience, highly unconscientious, introverted, agreeable and neurotic",strongly disagree,disagree,strongly disagree,strongly agree,disagree,strongly agree,disagree,strongly agree,strongly disagree,agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly agree,strongly agree,agree,strongly disagree,strongly agree,disagree,strongly disagree,strongly disagree,strongly agree,disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,agree,strongly disagree,strongly agree,disagree,strongly agree,disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,agree,disagree,strongly agree,disagree,strongly agree,disagree,strongly disagree,strongly agree,strongly disagree
"closed to experience, slightly unconscientious, introverted, agreeable and neurotic",disagree,disagree,disagree,strongly agree,disagree,agree,disagree,agree,strongly disagree,agree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,strongly agree,disagree,disagree,strongly agree,disagree,disagree,disagree,strongly agree,disagree,agree,agree,agree,strongly agree,strongly agree,disagree,disagree,disagree,strongly agree,disagree,agree,agree,agree,agree,disagree,strongly disagree,agree,disagree,agree,agree,strongly agree,agree,disagree,strongly agree,strongly disagree
"closed to experience, unconscientious, highly introverted, agreeable and neurotic",strongly disagree,disagree,strongly disagree,strongly agree,disagree,strongly agree,disagree,agree,strongly disagree,agree,disagree,strongly disagree,disagree,strongly agree,strongly disagree,strongly agree,strongly agree,agree,strongly disagree,strongly agree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,agree,disagree,strongly agree,disagree,strongly agree,neither agree nor disagree,agree,strongly agree,disagree,strongly disagree,agree,disagree,strongly agree,strongly agree,strongly agree,neither agree nor disagree,strongly disagree,strongly agree,disagree
"closed to experience, unconscientious, slightly introverted, agreeable and neurotic",disagree,strongly disagree,strongly disagree,strongly agree,disagree,agree,disagree,agree,disagree,agree,disagree,strongly disagree,disagree,strongly agree,disagree,agree,agree,agree,strongly disagree,strongly agree,disagree,disagree,disagree,strongly agree,disagree,agree,agree,agree,strongly agree,agree,disagree,agree,disagree,strongly agree,disagree,agree,agree,strongly agree,strongly agree,disagree,disagree,agree,disagree,strongly agree,disagree,strongly agree,neither agree nor disagree,strongly disagree,strongly agree,disagree
"closed to experience, unconscientious, introverted, highly agreeable and neurotic",disagree,strongly disagree,strongly disagree,strongly agree,disagree,strongly agree,disagree,agree,strongly disagree,strongly agree,strongly disagree,strongly disagree,disagree,strongly agree,disagree,strongly agree,strongly agree,disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,disagree,strongly agree,disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,disagree,disagree,disagree,strongly agree,disagree,strongly agree,agree,strongly agree,strongly agree,disagree,strongly disagree,strongly agree,disagree,strongly agree,agree,strongly agree,agree,strongly disagree,strongly agree,disagree
"closed to experience, unconscientious, introverted, slightly agreeable and neurotic",disagree,disagree,disagree,strongly agree,"statement: 'have a rich vocabulary.'.  
disagree",agree,disagree,strongly agree,strongly disagree,agree,disagree,disagree,disagree,strongly agree,disagree,agree,disagree,agree,strongly disagree,strongly agree,disagree,agree,disagree,strongly agree,disagree,strongly agree,neither agree nor disagree,agree,strongly agree,agree,disagree,agree,disagree,strongly agree,disagree,strongly agree,disagree,strongly agree,strongly agree,disagree,disagree,neither agree nor disagree,disagree,strongly agree,agree,strongly agree,disagree,disagree,strongly agree,disagree
"closed to experience, unconscientious, introverted, agreeable and highly neurotic",strongly disagree,strongly disagree,disagree,strongly agree,disagree,agree,disagree,agree,strongly disagree,strongly agree,disagree,strongly disagree,disagree,strongly agree,disagree,strongly agree,strongly agree,agree,strongly disagree,strongly agree,disagree,disagree,disagree,strongly agree,disagree,agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,agree,disagree,strongly agree,disagree,strongly agree,agree,strongly agree,strongly agree,disagree,strongly disagree,agree,disagree,strongly agree,strongly agree,strongly agree,agree,strongly disagree,strongly agree,disagree
