persona,Am the life of the party.,Feel little concern for others.,Am always prepared.,Get stressed out easily.,Have a rich vocabulary.,Don't talk a lot.,Am interested in people.,Leave my belongings around.,Am relaxed most of the time.,Have difficulty understanding abstract ideas.,Feel comfortable around people.,Insult people.,Pay attention to details.,Worry about things.,Have a vivid imagination.,Keep in the background.,Sympathize with others' feelings.,Make a mess of things.,Seldom feel blue.,Am not interested in abstract ideas.,Start conversations.,Am not interested in other people's problems.,Get chores done right away.,Am easily disturbed.,Have excellent ideas.,Have little to say.,Have a soft heart.,Often forget to put things back in their proper place.,Get upset easily.,Do not have a good imagination.,Talk to a lot of different people at parties.,Am not really interested in others.,Like order.,Change my mood a lot.,Am quick to understand things.,Don't like to draw attention to myself.,Take time out for others.,Shirk my duties.,Have frequent mood swings.,Use difficult words.,Don't mind being the center of attention.,Feel others' emotions.,Follow a schedule.,Get irritated easily.,Spend time reflecting on things.,Am quiet around strangers.,Make people feel at ease.,Am exacting in my work.,Often feel blue.,Am full of ideas.
"closed to experience, unconscientious, extroverted, highly agreeable and neurotic",Strongly agree.,Strongly disagree.,Disagree.,Strongly agree.,Disagree.,Strongly disagree.,Strongly agree.,Strongly agree.,Disagree.,Neither agree nor disagree.,Strongly agree.,Strongly disagree.,Disagree.,Strongly agree.,Neither agree nor disagree.,Strongly disagree.,Strongly agree.,Strongly agree.,Disagree.,Neither agree nor disagree.,Strongly agree.,Strongly disagree.,Disagree.,Strongly agree.,Disagree.,Strongly disagree.,Strongly agree.,Strongly agree.,Strongly agree.,Neither agree nor disagree.,Strongly agree.,Strongly disagree.,Disagree.,Strongly agree.,Disagree.,Strongly disagree.,Strongly agree.,Strongly agree.,Strongly agree.,Disagree.,Strongly agree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Strongly disagree.,Strongly agree.,Disagree.,Disagree.,Disagree.
"closed to experience, unconscientious, extroverted, slightly agreeable and neurotic",Agree.,Disagree.,Disagree.,Strongly agree.,Disagree.,Strongly disagree.,Agree.,Strongly agree.,Disagree.,Neither agree nor disagree.,Strongly agree.,Disagree.,Disagree.,Strongly agree.,Agree.,Strongly disagree.,Agree.,Strongly agree.,Disagree.,Neither agree nor disagree.,Strongly agree.,Disagree.,Disagree.,Strongly agree.,Neither agree nor disagree.,Strongly disagree.,Agree.,Strongly agree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Disagree.,Strongly agree.,Neither agree nor disagree.,Strongly disagree.,Agree.,Strongly agree.,Strongly agree.,Disagree.,Strongly agree.,Agree.,Disagree.,Strongly agree.,Disagree.,Disagree.,Agree.,Disagree.,Strongly agree.,Agree.
"closed to experience, unconscientious, extroverted, agreeable and highly neurotic",Strongly agree,Disagree,Disagree,Strongly agree,Disagree,Disagree,Agree,Strongly agree,Disagree,Disagree,Strongly agree,Disagree,Disagree,Strongly agree,Agree,Disagree,Agree,Strongly agree,Disagree,Disagree,Strongly agree,Disagree,Disagree,Strongly agree,Agree,Disagree,Agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Disagree,Disagree,Strongly agree,Disagree,Disagree,Agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Disagree,Strongly agree,Disagree,Disagree,Agree,Disagree,Strongly agree,Agree
"closed to experience, unconscientious, extroverted, agreeable and slightly neurotic",Strongly agree.,Disagree.,Disagree.,Agree.,Disagree.,Strongly disagree.,Strongly agree.,Agree.,Disagree.,Neither agree nor disagree.,Strongly agree.,Disagree.,Disagree.,Strongly agree.,Agree.,Strongly disagree.,Strongly agree.,Agree.,Disagree.,Neither agree nor disagree.,Strongly agree.,Disagree.,Disagree.,Agree.,Disagree.,Strongly disagree.,Strongly agree.,Agree.,Agree.,Disagree.,Strongly agree.,Disagree.,Disagree.,Agree.,Disagree.,Strongly disagree.,Strongly agree.,Agree.,Agree.,Disagree.,Strongly agree.,Strongly agree.,Disagree.,Agree.,Disagree.,Strongly disagree.,Strongly agree.,Disagree.,Agree.,Disagree.
"highly closed to experience, unconscientious, extroverted, agreeable and emotionally stable",Agree.,Disagree.,Strongly disagree.,Disagree.,Neither agree nor disagree.,Strongly disagree.,Agree.,Strongly agree.,Strongly agree.,Strongly disagree.,Agree.,Disagree.,Strongly disagree.,Disagree.,Neither agree nor disagree.,Strongly disagree.,Agree.,Strongly agree.,Strongly agree.,Strongly disagree.,Agree.,Disagree.,Strongly disagree.,Disagree.,Neither agree nor disagree.,Strongly disagree.,Agree.,Strongly agree.,Disagree.,Strongly disagree.,Agree.,Disagree.,Strongly disagree.,Disagree.,Neither agree nor disagree.,Strongly disagree.,Agree.,Strongly agree.,Disagree.,Neither agree nor disagree.,Agree.,Agree.,Strongly disagree.,Disagree.,Strongly disagree.,Strongly disagree.,Agree.,Strongly disagree.,Disagree.,Neither agree nor disagree.
"slightly closed to experience, unconscientious, extroverted, agreeable and emotionally stable",Agree.,Disagree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Agree.,Agree.,Strongly agree.,Neither agree nor disagree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Agree.,Agree.,Strongly agree.,Neither agree nor disagree.,Agree.,Disagree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Agree.,Agree.,Disagree.,Neither agree nor disagree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Agree.,Agree.,Disagree.,Neither agree nor disagree.,Strongly agree.,Agree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Agree.,Disagree.,Disagree.,Neither agree nor disagree.
"closed to experience, highly unconscientious, extroverted, agreeable and emotionally stable",Strongly agree.,Disagree.,Disagree.,Strongly disagree.,Disagree.,Disagree.,Agree.,Disagree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Disagree.,Strongly disagree.,Neither agree nor disagree.,Disagree.,Agree.,Disagree.,Strongly agree.,Neither agree nor disagree.,Strongly agree.,Disagree.,Disagree.,Strongly disagree.,Neither agree nor disagree.,Disagree.,Agree.,Disagree.,Strongly disagree.,Neither agree nor disagree.,Strongly agree.,Disagree.,Disagree.,Strongly disagree.,Neither agree nor disagree.,Disagree.,Agree.,Disagree.,Strongly disagree.,Disagree.,Strongly agree.,Agree.,Disagree.,Strongly disagree.,Disagree.,Disagree.,Agree.,Disagree.,Strongly disagree.,Neither agree nor disagree.
"closed to experience, slightly unconscientious, extroverted, agreeable and emotionally stable",Agree.,Strongly disagree.,Disagree.,Strongly disagree.,Neither agree nor disagree.,Disagree.,Strongly agree.,Agree.,Strongly agree.,Neither agree nor disagree.,Strongly agree.,Strongly disagree.,Disagree.,Strongly disagree.,Neither agree nor disagree.,Disagree.,Strongly agree.,Agree.,Strongly agree.,Neither agree nor disagree.,Strongly agree.,Strongly disagree.,Disagree.,Strongly disagree.,Neither agree nor disagree.,Disagree.,Strongly agree.,Agree.,Strongly disagree.,Neither agree nor disagree.,Strongly agree.,Strongly disagree.,Disagree.,Strongly disagree.,Neither agree nor disagree.,Disagree.,Strongly agree.,Agree.,Strongly disagree.,Neither agree nor disagree.,Strongly agree.,Strongly agree.,Disagree.,Strongly disagree.,Neither agree nor disagree.,Disagree.,Strongly agree.,Disagree.,Strongly disagree.,Neither agree nor disagree.
"closed to experience, unconscientious, highly extroverted, agreeable and emotionally stable",Strongly agree.,Strongly disagree.,Strongly disagree.,Strongly disagree.,Disagree.,Strongly disagree.,Strongly agree.,Strongly agree.,Strongly agree.,Disagree.,Strongly agree.,Strongly disagree.,Strongly disagree.,Strongly disagree.,Disagree.,Strongly disagree.,Strongly agree.,Strongly agree.,Strongly agree.,Disagree.,Strongly agree.,Strongly disagree.,Strongly disagree.,Strongly disagree.,Disagree.,Strongly disagree.,Strongly agree.,Strongly agree.,Strongly disagree.,Disagree.,Strongly agree.,Strongly disagree.,Strongly disagree.,Strongly disagree.,Disagree.,Strongly disagree.,Strongly agree.,Strongly agree.,Strongly disagree.,Disagree.,Strongly agree.,Strongly agree.,Strongly disagree.,Strongly disagree.,Disagree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Strongly disagree.,Disagree.
"closed to experience, unconscientious, slightly extroverted, agreeable and emotionally stable",Agree,Strongly disagree,Disagree,Strongly disagree,Neither agree nor disagree,Disagree,Agree,Agree,Strongly agree,Disagree,Agree,Strongly disagree,Disagree,Strongly disagree,Neither agree nor disagree,Disagree,Agree,Agree,Strongly agree,Disagree,Agree,Strongly disagree,Disagree,Strongly disagree,Neither agree nor disagree,Disagree,Agree,Agree,Strongly disagree,Neither agree nor disagree,Agree,Strongly disagree,Disagree,Strongly disagree,Neither agree nor disagree,Disagree,Agree,Agree,Strongly disagree,Neither agree nor disagree,Agree,Agree,Disagree,Strongly disagree,Neither agree nor disagree,Disagree,Agree,Disagree,Strongly disagree,Neither agree nor disagree
"closed to experience, unconscientious, extroverted, highly agreeable and emotionally stable",Agree,Strongly disagree,Disagree,Strongly disagree,Neither agree nor disagree,Disagree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Strongly disagree,Disagree,Strongly disagree,Neither agree nor disagree,Disagree,Strongly agree,Agree,Strongly agree,Disagree,Strongly agree,Strongly disagree,Disagree,Strongly disagree,Neither agree nor disagree,Disagree,Strongly agree,Agree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Disagree,Strongly disagree,Neither agree nor disagree,Disagree,Strongly agree,Agree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Disagree,Disagree,Strongly agree,Disagree,Strongly disagree,Neither agree nor disagree
"closed to experience, unconscientious, extroverted, slightly agreeable and emotionally stable",Strongly agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Disagree,Strongly agree,Disagree,Strongly agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Disagree,Strongly agree,Disagree,Strongly agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Disagree,Disagree,Disagree,Strongly agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Disagree,Disagree,Neither agree nor disagree,Strongly agree,Agree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Disagree,Neither agree nor disagree
"closed to experience, unconscientious, extroverted, agreeable and highly emotionally stable",Strongly agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Strongly agree,Disagree,Neither agree nor disagree,Strongly agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Strongly agree,Strongly agree,Disagree,Neither agree nor disagree,Strongly agree,Agree,Disagree,Disagree,Neither agree nor disagree,Disagree,Strongly agree,Disagree,Disagree,Neither agree nor disagree
"closed to experience, unconscientious, extroverted, agreeable and slightly emotionally stable",Agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Strongly agree,Agree,Neither agree nor disagree,Strongly agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Strongly agree,Agree,Neither agree nor disagree,Strongly agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Strongly agree,Disagree,Neither agree nor disagree,Strongly agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Strongly agree,Disagree,Neither agree nor disagree,Strongly agree,Agree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Disagree,Disagree,Neither agree nor disagree
"highly closed to experience, unconscientious, extroverted, antagonistic and neurotic",Agree,Strongly agree,Disagree,Strongly agree,Neither agree nor disagree,Disagree,Agree,Disagree,Disagree,Disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Disagree,Disagree,Agree,Disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Disagree,Agree,Neither agree nor disagree,Disagree,Disagree,Agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Neither agree nor disagree,Disagree,Disagree,Agree,Strongly agree,Neither agree nor disagree,Strongly agree,Disagree,Disagree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Agree,Neither agree nor disagree
"slightly closed to experience, unconscientious, extroverted, antagonistic and neurotic",Agree.,Strongly agree.,Disagree.,Strongly agree.,Neither agree nor disagree.,Disagree.,Agree.,Strongly agree.,Disagree.,Neither agree nor disagree.,Agree.,Agree.,Disagree.,Strongly agree.,Neither agree nor disagree.,Disagree.,Disagree.,Strongly agree.,Disagree.,Neither agree nor disagree.,Agree.,Strongly agree.,Disagree.,Strongly agree.,Neither agree nor disagree.,Disagree.,Disagree.,Strongly agree.,Strongly agree.,Neither agree nor disagree.,Agree.,Strongly agree.,Disagree.,Strongly agree.,Neither agree nor disagree.,Disagree.,Disagree.,Strongly agree.,Strongly agree.,Neither agree nor disagree.,Agree.,Disagree.,Disagree.,Strongly agree.,Neither agree nor disagree.,Disagree.,Disagree.,Disagree.,Strongly agree.,Neither agree nor disagree.
"closed to experience, highly unconscientious, extroverted, antagonistic and neurotic",Strongly agree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Strongly disagree.,Disagree.,Strongly agree.,Disagree.,Neither agree nor disagree.,Disagree.,Strongly agree.,Disagree.,Strongly agree.,Neither agree nor disagree.,Strongly disagree.,Disagree.,Strongly agree.,Disagree.,Neither agree nor disagree.,Strongly agree.,Strongly agree.,Disagree.,Strongly agree.,Neither agree nor disagree.,Strongly disagree.,Disagree.,Strongly agree.,Strongly agree.,Neither agree nor disagree.,Strongly agree.,Strongly agree.,Disagree.,Strongly agree.,Neither agree nor disagree.,Strongly disagree.,Disagree.,Strongly agree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Disagree.,Strongly agree.,Disagree.,Strongly disagree.,Disagree.,Disagree.,Strongly agree.,Neither agree nor disagree.
"closed to experience, slightly unconscientious, extroverted, antagonistic and neurotic",Strongly agree,Disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Disagree,Agree,Strongly agree,Strongly disagree,Strongly agree,Disagree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Disagree,Strongly disagree,Strongly agree,Strongly disagree,Disagree,Disagree,Strongly disagree,Strongly agree,Neither agree nor disagree
"closed to experience, unconscientious, highly extroverted, antagonistic and neurotic",Strongly agree.,Disagree.,Strongly disagree.,Strongly agree.,Disagree.,Strongly disagree.,Agree.,Strongly agree.,Strongly disagree.,Disagree.,Strongly agree.,Agree.,Strongly disagree.,Strongly agree.,Agree.,Strongly disagree.,Disagree.,Strongly agree.,Strongly disagree.,Disagree.,Strongly agree.,Disagree.,Strongly disagree.,Strongly agree.,Agree.,Strongly disagree.,Disagree.,Strongly agree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Strongly disagree.,Strongly agree.,Agree.,Strongly disagree.,Disagree.,Strongly agree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Strongly disagree.,Strongly agree.,Disagree.,Strongly disagree.,Disagree.,Strongly disagree.,Strongly agree.,Agree.
"closed to experience, unconscientious, slightly extroverted, antagonistic and neurotic",Disagree.,Agree.,Strongly disagree.,Strongly agree.,Neither agree nor disagree.,Disagree.,Agree.,Strongly agree.,Strongly disagree.,Disagree.,Neither agree nor disagree.,Agree.,Strongly disagree.,Strongly agree.,Disagree.,Strongly disagree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Disagree.,Agree.,Agree.,Strongly disagree.,Strongly agree.,Disagree.,Strongly disagree.,Strongly disagree.,Strongly agree.,Strongly agree.,Disagree.,Agree.,Agree.,Strongly disagree.,Strongly agree.,Disagree.,Strongly disagree.,Strongly disagree.,Strongly agree.,Strongly agree.,Neither agree nor disagree.,Agree.,Strongly disagree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Disagree.,Strongly disagree.,Strongly disagree.,Strongly agree.,Disagree.
"closed to experience, unconscientious, extroverted, highly antagonistic and neurotic",Strongly agree,Agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Disagree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly disagree,Strongly agree,Neither agree nor disagree
"closed to experience, unconscientious, extroverted, slightly antagonistic and neurotic",Strongly agree,Disagree,Disagree,Strongly agree,Neither agree nor disagree,Disagree,Agree,Strongly agree,Disagree,Disagree,Strongly agree,Disagree,Disagree,Strongly agree,Agree,Disagree,Disagree,Strongly agree,Disagree,Disagree,Strongly agree,Disagree,Disagree,Strongly agree,Agree,Disagree,Disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Disagree,Disagree,Strongly agree,Disagree,Disagree,Disagree,Strongly agree,Strongly agree,Agree,Strongly agree,Disagree,Disagree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Strongly agree,Agree
"closed to experience, unconscientious, extroverted, antagonistic and highly neurotic",Strongly agree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Disagree.,Agree.,Strongly agree.,Disagree.,Neither agree nor disagree.,Agree.,Agree.,Disagree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Strongly agree.,Disagree.,Neither agree nor disagree.,Strongly agree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Strongly agree.,Strongly agree.,Agree.,Strongly agree.,Agree.,Disagree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Strongly agree.,Strongly agree.,Disagree.,Strongly agree.,Disagree.,Disagree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Disagree.,Strongly agree.,Disagree.
"closed to experience, unconscientious, extroverted, antagonistic and slightly neurotic",Strongly agree,Agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Agree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Agree,Strongly disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Agree,Strongly disagree,Strongly agree,Disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly agree,Neither agree nor disagree
"highly closed to experience, unconscientious, extroverted, antagonistic and emotionally stable",Strongly agree,Disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Disagree,Disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Disagree,Disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Disagree,Disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Disagree,Disagree,Strongly disagree,Neither agree nor disagree
"slightly closed to experience, unconscientious, extroverted, antagonistic and emotionally stable",Agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,Strongly agree,Disagree,Neither agree nor disagree,Strongly agree,Disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,Strongly agree,Disagree,Neither agree nor disagree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Neither agree nor disagree
"closed to experience, highly unconscientious, extroverted, antagonistic and emotionally stable",Strongly agree,Agree,Disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Agree,Disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Agree,Disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Agree,Strongly agree,Agree,Disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Disagree,Strongly disagree,Disagree
"closed to experience, slightly unconscientious, extroverted, antagonistic and emotionally stable",Agree.,Disagree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Agree.,Agree.,Strongly agree.,Neither agree nor disagree.,Strongly agree.,Agree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Disagree.,Agree.,Strongly agree.,Neither agree nor disagree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Disagree.,Agree.,Disagree.,Neither agree nor disagree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Disagree.,Agree.,Disagree.,Neither agree nor disagree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Disagree.,Disagree.,Disagree.,Neither agree nor disagree.
"closed to experience, unconscientious, highly extroverted, antagonistic and emotionally stable",Strongly agree,Agree,Disagree,Disagree,Neither agree nor disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Disagree,Disagree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Agree,Disagree,Disagree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Disagree,Neither agree nor disagree,Strongly agree,Agree,Disagree,Disagree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Disagree,Neither agree nor disagree,Strongly agree,Disagree,Disagree,Disagree,Disagree,Strongly disagree,Disagree,Disagree,Disagree,Neither agree nor disagree
"closed to experience, unconscientious, slightly extroverted, antagonistic and emotionally stable",Agree.,Agree.,Strongly disagree.,Strongly disagree.,Neither agree nor disagree.,Disagree.,Agree.,Strongly agree.,Strongly agree.,Disagree.,Agree.,Agree.,Strongly disagree.,Strongly disagree.,Neither agree nor disagree.,Disagree.,Strongly disagree.,Strongly agree.,Strongly agree.,Disagree.,Agree.,Agree.,Strongly disagree.,Strongly disagree.,Neither agree nor disagree.,Disagree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Neither agree nor disagree.,Agree.,Strongly disagree.,Strongly disagree.,Strongly disagree.,Neither agree nor disagree.,Disagree.,Strongly disagree.,Strongly agree.,Strongly disagree.,Neither agree nor disagree.,Agree.,Strongly disagree.,Strongly disagree.,Strongly disagree.,Neither agree nor disagree.,Disagree.,Strongly disagree.,Strongly disagree.,Strongly disagree.,Neither agree nor disagree.
"closed to experience, unconscientious, extroverted, highly antagonistic and emotionally stable",Strongly agree.,Strongly agree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Disagree.,Strongly agree.,Strongly agree.,Disagree.,Strongly agree.,Strongly agree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Disagree.,Strongly agree.,Strongly agree.,Disagree.,Strongly agree.,Strongly agree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Disagree.,Strongly agree.,Disagree.,Disagree.,Strongly agree.,Strongly agree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Disagree.,Strongly agree.,Disagree.,Neither agree nor disagree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Disagree.,Disagree.,Disagree.,Disagree.,Disagree.,Neither agree nor disagree.
"closed to experience, unconscientious, extroverted, slightly antagonistic and emotionally stable",Agree.,Disagree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Agree.,Agree.,Strongly agree.,Neither agree nor disagree.,Strongly agree.,Agree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Disagree.,Agree.,Strongly agree.,Neither agree nor disagree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Disagree.,Agree.,Disagree.,Neither agree nor disagree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Disagree.,Agree.,Disagree.,Neither agree nor disagree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Agree.,Disagree.,Disagree.,Neither agree nor disagree.
"closed to experience, unconscientious, extroverted, antagonistic and highly emotionally stable",Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Disagree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,Neither agree nor disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree
"closed to experience, unconscientious, extroverted, antagonistic and slightly emotionally stable",Strongly agree.,Agree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Agree.,Strongly agree.,Strongly agree.,Agree.,Strongly agree.,Agree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Disagree.,Strongly agree.,Strongly agree.,Strongly agree.,Strongly agree.,Agree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Disagree.,Strongly agree.,Disagree.,Agree.,Strongly agree.,Agree.,Disagree.,Disagree.,Neither agree nor disagree.,Disagree.,Disagree.,Strongly agree.,Disagree.,Neither agree nor disagree.,Strongly agree.,Disagree.,Disagree.,Disagree.,Disagree.,Disagree.,Agree.,Disagree.,Disagree.,Neither agree nor disagree.
